0.0000500000000000001,3.713305852452675e-14,2.888126776421918e-14,6.652196912716403e-33
0.00005040191524304593,3.8960348940046564e-14,3.030249364408472e-14,7.318257899570176e-33
0.00005080706120334362,4.0877558822513354e-14,3.1793656887186744e-14,8.059568779149241e-33
0.00005121546385038335,4.2889113025677766e-14,3.335819904644515e-14,8.873894998138385e-33
0.000051627149362405994,4.499965414560815e-14,3.499973102991597e-14,9.762808315870438e-33
0.000052042144128081093,4.721405323551471e-14,3.672204143454348e-14,1.074870253276693e-32
0.00005246047474819838,4.953742104783377e-14,3.8529105290003524e-14,1.1830748410052102e-32
0.000052882168037372814,5.1975119829517425e-14,4.042509323281771e-14,1.3033596696769273e-32
0.000053307251025763445,5.4532775697751523e-14,4.241438113191185e-14,1.4334486848515803e-32
0.00005373575096080594,5.721629162466254e-14,4.4501560187832385e-14,1.5789175766540687e-32
0.000054167695308959204,6.003186106098191e-14,4.669144752892983e-14,1.7377173175533158e-32
0.00005460311175746586,6.298598223010822e-14,4.898909732896263e-14,1.9138559174543966e-32
0.00005504202821612708,6.60854731255576e-14,5.139981247178088e-14,2.1062243805409768e-32
0.00005548447281909149,6.933748724641335e-14,5.392915679000934e-14,2.3190287948124055e-32
0.00005593047392665859,7.274953010709123e-14,5.6582967905976e-14,2.552581774441728e-32
0.00005638006012709663,7.632947655952232e-14,5.936737070452104e-14,2.80965396563232e-32
0.000056833260238475046,8.008558896773094e-14,6.228879146877956e-14,3.0931129546139536e-32
0.000057290103310511725,8.402653627675256e-14,6.535397271156228e-14,3.405047000751597e-32
0.00005775061862643503,8.816141401989947e-14,6.856998873656215e-14,3.74819911170756e-32
0.00005821483570486085,9.249976531054901e-14,7.194426196530077e-14,4.127145477424373e-32
0.000058682784301684706,9.705160286690038e-14,7.54845800674948e-14,4.5423660877843356e-32
0.00005915449441198906,1.0182743212052952e-13,7.91991139343765e-14,4.999628382479687e-32
0.00005962999627196602,1.0683827546207466e-13,8.309643653644901e-14,5.504296259377001e-32
0.000060109320360855414,1.1209569768000645e-13,8.718554270919668e-14,6.0597637908077e-32
0.00006059249740289848,1.1761183265119283e-13,9.147586991241317e-14,6.671087042815428e-32
0.00006107955836930728,1.2339941134485646e-13,9.59773200110573e-14,7.343733319038679e-32
0.00006157053448024993,1.2947179120455268e-13,1.0070028212790256e-13,8.085207418173297e-32
0.00006206545720685176,1.3584298697597865e-13,1.0565565662072207e-13,8.898658438694552e-32
0.00006256435827321262,1.4252770305175777e-13,1.1085488023934311e-13,9.795499777674465e-32
0.00006306726965844032,1.495413674078475e-13,1.16309952520631e-13,1.0784731077751668e-31
0.00006357422359870051,1.5690016720988922e-13,1.2203346348231683e-13,1.1872740830553281e-31
0.00006408525258928294,1.6462108617167517e-13,1.2803862267958275e-13,1.3066648350757956e-31
0.00006460038938668445,1.7272194375194815e-13,1.3433928969146206e-13,1.4385935742231323e-31
0.00006511966701070855,1.8122143627999415e-13,1.4095000610741085e-13,1.5837741781940546e-31
0.000065643118746582,1.9013918010493959e-13,1.478860290878729e-13,1.7433813274921685e-31
0.00006617077814708839,1.9949575686833259e-13,1.551633665762873e-13,1.919545739820635e-31
0.00006670267903471877,2.0931276100449166e-13,1.6279881424380396e-13,2.112474725749022e-31
0.00006723885550383972,2.1961284957824213e-13,1.7080999425196765e-13,2.3259971332450287e-31
0.00006777934192287871,2.3041979457505644e-13,1.7921539592282718e-13,2.5606963362121664e-31
0.00006832417293652712,2.4175853776427783e-13,1.8803441841033157e-13,2.818283808429336e-31
0.00006887338346796092,2.5365524826203637e-13,1.9728741547148712e-13,3.1028949461640104e-31
0.00006942700872107921,2.6613738292670613e-13,2.0699574244060156e-13,3.4153118551970428e-31
0.00006998508418276077,2.792337497262808e-13,2.1718180551502122e-13,3.7602613674453257e-31
0.00007054764562513872,2.9297457422391024e-13,2.2786911346610345e-13,4.139409931633157e-31
0.00007111472910789351,3.073915693350312e-13,2.3908233189476306e-13,4.556637141315551e-31
0.00007168637098056427,3.2251800851707783e-13,2.508473401568029e-13,5.015948020580162e-31
0.00007226260788487881,3.383888025606808e-13,2.6319129108940153e-13,5.52233726444069e-31
0.00007284347675710235,3.550405801595702e-13,2.761426736765939e-13,6.07925365606866e-31
0.00007342901483040504,3.7251177244512006e-13,2.8973137879836127e-13,6.691848330577313e-31
0.0000740192596372486,3.908427016806256e-13,3.039887682150693e-13,7.367030332237162e-31
0.00007461424901179216,4.100756743199985e-13,3.1894774694645316e-13,8.109604992558716e-31
0.0000752140210923173,4.302550786456336e-13,3.346428392121807e-13,8.928517433162731e-31
0.00007581861432367277,4.514274872107839e-13,3.5111026810925527e-13,9.827605297891447e-31
0.00007642806745973872,4.736417643228447e-13,3.683880392101255e-13,1.081941794468658e-30
0.0000770424195659108,4.969491788156048e-13,3.8651602827443654e-13,1.191024187020929e-30
0.00007766171002160424,5.21403522370708e-13,4.055360732768335e-13,1.3111247288331904e-30
0.00007828597852277801,5.470612336613834e-13,4.2549207096319617e-13,1.4433141186269642e-30
0.00007891526508447928,5.73981528604943e-13,4.4643007815813695e-13,1.5888828192715683e-30
0.00007954961004340837,6.022265370246294e-13,4.683984180575497e-13,1.7489818048216795e-30
0.00008018905406050434,6.318614460362028e-13,4.9144779175151e-13,1.925490213887351e-30
0.00008083363812355121,6.629546504901543e-13,5.156313952348869e-13,2.1196088464398173e-30
0.00008148340354980533,6.955779108167411e-13,5.410050421757023e-13,2.3332871139392646e-30
0.00008213839198864377,7.298065186380995e-13,5.676272927245533e-13,2.5688076480528625e-30
